,tweet,attitude
4583,"No masks in schools. Because the  detrimental effects (scientifically tested, trialled and published) outweigh any… https://t.co/WvVvwma1rG",-1
4584,"@GowTolson No they weren't.

Do your research 

#JUSTSAYNO

#TakeOffYourMask",-1
4585,"@tracy_dugdale You are most definitely not alone x

#JUSTSAYNO 

#TakeOffYourMask",-1
4586,Not to mention the damage it's done and is going to do wildlife and the ocean... government shouldn't exist to be s… https://t.co/xx12UcGejV,-1
4587,So @UNIONBANK_NG shared profit for a handful and ignored the rest. This is the most irresponsible act from any comp… https://t.co/yWxIruoYqu,-1
4588,So #TakeOffYourMask not such a bad idea then? https://t.co/zdmZAYfcN9,-1
4589,Who cares? Have you been to an airport in the past 3 months? All those people weren’t getting tested and… https://t.co/Qwe4SzDJ0c,-1
4590,It's a good question and definitely needs researched to find out the root cause so we can yank the root out for goo… https://t.co/N1Ek37Qoo9,-1
4591,"It’s amazing the amount of times they can flip flop in just a week, let alone a year, but we’re not supposed to que… https://t.co/8vls9tUp1l",-1
4592,@GrimsbyLive Double standards by @NELCouncil Beach bar gets closed by the coffin dodgers and yet this is allowed be… https://t.co/K8esQz1fHI,-1
4593,Too bad @fordnation and @JustinTrudeau don't have their shit together to vaccinate Canadians so we too can join the… https://t.co/s7nUasQGCT,-1
4594,@LSW12612672511 I urge everyone break all the rules. Anyone who cannot see this scam are mentally insane.… https://t.co/gqtJFUBKWJ,-1
4595,"What do you all think of the CDC guidelines for our Easter celebration?
#TakeOffYourMask",-1
4596,I for one WILL NOT abide by these ridiculous restrictions and WILL be w/ my family this easter under one roof. I'm… https://t.co/xDX1GzvniD,-1
4597,@Cynthia88322059 @martini_wahine @samasjapi Exactly same as Whitty. Did a paper on Ivermectin years ago. Expert on… https://t.co/27P3PgIsZd,-1
4598,"@Somethingbluei1 @LucasEllerNYC @washingtonpost And yes, wearing a mask made me dizzy, it was hard to breathe, the… https://t.co/A3wpQ4tR3k",-1
4599,@JujuliaGrace If you can smell a fart through a mask it’s not gonna protect you from a virus.Masks don’t work.Your… https://t.co/jClWYjacpD,-1
4600,@LINT_UK @BorisJohnson Why are you taking advice from corrupt politicians? #liveYourLife #assessYourOwnRisk #TakeOffYourMask,-1
4601,"We know. Many of us have done our own research. Even Whitty, Vallance, Harries and Van tam all said so last year, b… https://t.co/8qGqszW365",-1
4602,@StarTribune Cdc says vaccinated people can still catch and transmit the covid so why the experimental vaccine?  Up… https://t.co/s2dOZdEWZA,-1
4603,"➡️ EVEN WHEN FULLY VACCINATED they want you to wear masks! Told you these crazies want this FOREVER! 😯🙄👎

#c19… https://t.co/A7QChQkUGz",-1
4604,The Suicide death rate for young people is higher than the Covid death rate young people #TakeOffYourMask… https://t.co/ZzZ8GAxsyO,-1
4605,"The people wey normal for this Country no Pass 5 again 😂😂😂😂😂

TR : #HarassBuhariOutOfLondon #BurnaboyHomecoming… https://t.co/Pbv9G6Iuwo",-1
4606,"@PeterSkipton You might as well start wearing a yellow star ✡ when you go out.
#COVIDIOTS #lockdown2021  #Holocaust… https://t.co/q9pUaCTwD4",-1
4607,The brainwashed are holding us back from freedom and normality #COVID19 #TakeOffYourMask #EnoughIsEnough,-1
4608,"#TakeOffYourMask
Stop getting tested
Say no to the Jab!
&amp; Live your life! https://t.co/MuEyMmWLBR",-1
4609,@PaulieDYo @cherylboruszko The German Lawyer is part of it. A recent photo with “Fiona” included. He is buddies wit… https://t.co/g5UXsDI2Yu,-1
4610,This is a joke when you're letting in thousands of people at the southern border with NO #CCPChina virus test. Why… https://t.co/vt9bw49sNF,-1
4611,All things they have said over the yrs none come true but people keep believing the bs #TakeOffYourMask #getbacktonormal,-1
4612,@BorisJohnson you should seriously question your advisors @CMO_England @uksciencechief ... how many other things ha… https://t.co/ZfMWbXwqnD,-1
4613,"All businesses have to do is refuse to ever close again and follow government rules, if they all stood together thi… https://t.co/QD9ZHtC2U9",-1
4614,This week I’ve been into every business without a mask on in AZ. Nobody has bothered me except at Nordstrom where s… https://t.co/2TO0cXacSw,-1
4615,The government wants to put something foreign inside our bodies that they have no confidence in or why wouldn't the… https://t.co/apIkueZ8JY,-1
4616,Blows my mind that people still wear masks after getting vaccinated? What are you? A robot? #COVID19 #CovidVaccine #TakeOffYourMask,-1
4617,@valoakley25 Covid hasn't touched even 1 percent of the country's population yet we have been economically destroye… https://t.co/oNTyaU5Rf2,-1
4618,"They want to destroy anything that gives us joy. #EnoughIsEnough #TakeOffYourMask 
#BorisJohnsonOut… https://t.co/JPGUi7DIkQ",-1
4619,Funny how all other causes of deaths are down isn’t it #COVID19 #TakeOffYourMask #EnoughIsEnough #BorisJohnsonOut,-1
4620,"There is people out there with masters &amp; degrees who still believe this is about a virus, and that shit is scary th… https://t.co/28TmBmzQeL",-1
4621,@00RedBoar @FatEmperor @IrexitFreedom @fionamflanagan1 @TraceyOMahony81 @BenGilroy11 @DFallamhain @FreedomPundit1… https://t.co/fp36wWK9SM,-1
4622,The Volvoman warns #BorisJohnson that this is OVER. #JohnsonMustGo #TakeOffYourMask #DissolveParliament… https://t.co/tAKEdi8Sbm,-1
4623,#TalkRadio - News bulletin just now - Complete made up rubbish and propaganda. Not doing ANY OF THAT… https://t.co/5rImJ47nFk,-1
4624,"@SurvivingMenop1 Not really....just a distraction from the truth.
It’s what Freemasons do. 

#TakeOffYourMask… https://t.co/i91U9Qv2Rw",-1
4625,Until JT shuts down airports &amp; Rodham Road all these measures we are taking to be “safe” are like holding water in… https://t.co/cM9nYhBKUm,-1
4626,"You know it's bad when even #FredoCuomo realizes @DrLeanaWen should NOT have said that part out loud...

#Freedom… https://t.co/LyujyEMcN9",-1
4627,"No we don't believe it, this was clearly a test for something far more sinister #TakeOffYourMask https://t.co/R6EgTIyZBu",-1
4628,The taxpayers funded this covid scam billions and billions of wasted money delivered straight into the pockets of t… https://t.co/qiWwZLlXaf,-1
4629,"I will KEEP SAYING IT:

@DrLeanaWen is literally telling the #WokeLeft to hurry so they can tie your freedom to the… https://t.co/pwOSxRd1Oh",-1
4630,"I give up I feel the government will get their own way they’ve for over a year, they’ve lied and lied and it’s clea… https://t.co/TD7W5IhunG",-1
4631,This the next step in becoming a communist country we will never accept this #TakeOffYourMask #freedom https://t.co/rPwB2JYuy3,-1
4632,@Rosietweet1 @jiminybob190 @AlexStarling77 @MathewMKC @UsforThemUK @HowardSteen4 @Bobby_Network Another reason to #TakeOffYourMask,-1
4633,"Freedom is officially no longer a right anymore. Its a reward. 

Fight like hell 
Canada
Ontario
Toronto...… https://t.co/C2XNGngLgW",-1
4634,"So your telling me you're going to trust criminals now? 
#wakeupsheeple #nwo #highimpacttv #doresearch #Tyranny… https://t.co/r5vI8Ef1rz",-1
4635,"@MrGoose59899263 @Avenger1100 Talk to the hand Boris, the face ain't listening 🤚🤚
#BorisJohnsonOut 
#DissolveParliament 
#TakeOffYourMask",-1
4636,Let me tell you why masks don't work. There is nothing out there to be protected from. #TakeOffYourMask,-1
4637,"Early climb up #Helvellyn today, nice to see people from all over the country enjoying the fresh air.

 Welcome.… https://t.co/FIqHdWOdeB",-1
4638,Those who are help trending #TakeOffYourMask. 🪟😛 https://t.co/7fdZrSTwHR,-1
4639,@llamedos77 Nope. Don’t try to use the NHS to manipulate people. This madness only ends when we stop complying. #TakeOffYourMask,-1
4640,@ShannonJoyRadio @okayshane_ Is one of the few that has seen this for what it is from the very beginning. It's shoc… https://t.co/81yR3mVM1u,-1
4641,@bmcleod013 @DannyHozack @fordnation @CFIB @randyhillier @Roman_Baber #1  The PCR test is not intended for this pur… https://t.co/wJfj5Sep8y,-1
4642,"What we already knew - the polls are rigged.

#Covid19 #Coronavirus #Lockdown #Lockdown3  #Lockdown2021 #Vaccine… https://t.co/WofECgx95Y",-1
4643,"Only 70+ that the problem.
#BorisJohnsonOut 
#EnoughIsEnough 
#TakeOffYourMask 
#WeWillNotComply https://t.co/MuFXiiioye",-1
4644,"When I came to my demise on 10 Apr 1919, the bandidos who assassinated me were wearing masks. Therefore, my underst… https://t.co/Dbh53Eepun",-1
4645,"Hands, Face, Space, Fresh Air...

How can you get fresh air with a fucking nappy on your face.

#FuckOff #TakeOffYourMask",-1
4646,"I won't ever forgive him 
#BorisJohnsonOut 
#DissolveParliament 
#SackChrisWhitty 
#TakeOffYourMask https://t.co/aG179bE3UT",-1
4647,"Here’s a novel idea.

If you don’t want to be in a pub, arena, stadium or restaurant with unvaccinated people, don’… https://t.co/Zk2My8e2mc",-1
4648,"Hello!
After a long time this lockdown is coming back bcoz of corona pandemic what u guys think how long this wave… https://t.co/9VvwRAOsyh",-1
4649,Is this the life you want? We have 80 years or so on this earth. Why are we wasting our lives on THIS? This is abso… https://t.co/3VsUaio0J2,-1
4650,"Are you claiming that some ""virus"" has ever been purified and proven to cause (by itself) certain symptoms in human… https://t.co/uliyZPo4Dd",-1
4651,indeed...#TakeOffYourMask NOW! https://t.co/xTooAZkyYy,-1
4652,"@DrLeanaWen of GWU

She wants your freedom unless you bow to their insane policies/ideology

Pardon my wording, but… https://t.co/yEHQhRL2RK",-1
4653,"Whoops forgot the hashtag....(Never miss an opportunity!)
#TakeOffYourMask https://t.co/s00XuE02KK",-1
4654,"Nope, we are vulnerable to your shite  
Chris Wittless.
#BorisJohnsonOut 
#DissolveParliament 
#TakeOffYourMask https://t.co/ox5Ot3R361",-1
4655,"If you think #TakeOffYourMask is a patriotic stand, you’re a traitor and a coward 😢 https://t.co/5LCQ7j0XJ1",-1
4656,@GrahamRichards @theJeremyVine If morons like you are insulting me I must be doing something right  #TakeOffYourMask,-1
4657,Imagine being proud of not having to wear a mask during an ongoing pandemic 🤦🏻‍♂️ #TakeOffYourMask,-1
4658,"Wow. Truth is spilling out everywhere! 
@fordnation @celliottability 
#CovidVaccine #onpoli #COVID19Ontario… https://t.co/m7Iz3unUhW",-1
4659,"@VanessaMoore1 Not a chance!

It's all games, see you can hold out the longest.

#JUSTSAYNO 

#TakeOffYourMask",-1
4660,"Take. The. Damned. Thing. Off.
Please - stop being such a coward. Look where wearing them has got us.… https://t.co/1chEQfkuMQ",-1
4661,How are the vaccinated not fuming that @BorisJohnson has just said two vaccinated people can’t meet indoors and it’… https://t.co/EvYLhCaIDt,-1
4662,"As we celebrate the Easter holiday, let us remember to give a hand to our brothers.
Most importantly let us maintai… https://t.co/cqGMdlGNrI",-1
4663,@aynur75 @FunTimeFred1 FEAR is the virus. Let the kids and all of us live our lives. #TakeOffYourMask,-1
4664,"Things that should be trending today...

#NoVaccinePassports 
#TakeOffYourMask 
#BorisJohnsonOut",-1
4665,Well that’s a shock! Imagine my surprise that they have even stiched up the POLLS! and some still think it’s about… https://t.co/JWnKBS554s,-1
4666,"A lot of pushback on vaccine passports. Keep it going, this Government seem to buckle under the tiniest amount of p… https://t.co/CT0p3AoJmU",-1
4667,"Its time to #DissolveParliament 
#BorisJohnsonOut 
#TakeOffYourMask 
#EnoughIsEnough 
#WeWillNotComply",-1
4668,Time to stand up people 💯 #CovidPassports #TakeOffYourMask #CovidVaccine https://t.co/JHj0EhLpxo,-1
4669,"@fordnation @JustinTrudeau @celliottability shove the vaccine far up your ass, fucking clowns🤡 🤡 🤡 #JUSTSAYNO… https://t.co/jaHD1XpkiK",-1
4670,"""We don't know"" unsure, maybe, could, might, may, predict, data shows, statistics say, believe. All this BS is pass… https://t.co/bJ0OoiL6rC",-1
4671,Here’s a list of people I would never take advice from! #globalfear #TakeOffYourMask #COVIDIOT https://t.co/4tgXLC23rr,-1
4672,People getting colds in April is a sign of how lockdowns are bad and how when come out of them the immune system is… https://t.co/Y8hvqVGkgM,-1
4673,"And in other news, night follows day... https://t.co/jAyobFBHB2
#TakeOffYourMask",-1
4674,Countless texts and ignored phone calls inviting for jab. Im terrified of putting an unknown jab into my body. Neve… https://t.co/2e2xE9GOW2,-1
4675,"Just another ""Conspiracy"" I'm guessing 🤔😠
#LockdownIreland isn't working 
#TakeOffYourMask for the love of God or w… https://t.co/1I409ABjm0",-1
4676,Was the driver stupid enough to be wearing a mask #TakeOffYourMask #takeoffthemask https://t.co/GXhNgjVfAL,-1
4677,"Canadian Public Health Officials are domestic terrorists. 
#EndTheLockdown #TakeOffYourMask",-1
4678,"Freedom has gone this is happening there is far to many brainwashed puppy’s in this country, in one way or another… https://t.co/gKPP7n5rUI",-1
4679,@cheesedoff3 @sir_frankuk who knows...Boris is a different person...not one I want leading this country...need a pr… https://t.co/zVanhwfYeD,-1
4680,"Do we really want to poison our children aswell as gag them??
@Sabrina96966140 @Niall_Boylan
@IrishSecondary @hse… https://t.co/ABjbELghIh",-1
4681,"Let go of the Fear. You’ve done your bit. You’ve sacrificed enough. Time to live life how you wish, not how you’re… https://t.co/yDo3CNsvJR",-1
4682,"@IanCockerill2 Don't believe  an effing word from that monster.

#JUSTSAYNO 

#TakeOffYourMask",-1
4683,"Get signing, #Covid_19 #TakeOffYourMask #EnoughIsEnough #BorisJohnsonOut https://t.co/Ivtb7nqnVs",-1
4684,@serendipity_14_ Signed 👍 #TakeOffYourMask,-1
4685,#TakeOffYourMask @BorisJohnson @MattHancock @CMO_England totally pointless control measure,-1
4686,"@Covid_CallOut Who is going to organise the ""illegal"" mass protests against this fascist take over? It needs Politi… https://t.co/wBPF6HBq1q",-1
4687,It's April 2nd. 2021. And #Psaki hates kids. She loves money more than the safety of children or the American ppl.… https://t.co/PGznLLAnBq,-1
4688,Masks will get mandated outdoors.. Summer will be a scorcher..... Just another tin foil hat prediction take no notice of me #TakeOffYourMask,-1
4689,"I’m pretty sure some people’s head is just a backup copy of their butt.
😎😎😎😎

#FridayMotivation #Like_Water #Likee… https://t.co/arelxtkHoB",-1
4690,"#CovidUK #coronavirusuk #VaccinePassports #MasksOff #TakeOffYourMask 

If your MP votes for vaccine passports tell… https://t.co/hTxmEFDn1z",-1
4691,"I have seen this before, amazing isn't it. They couldn't even come up with something original.....… https://t.co/qfzfs7F0Jh",-1
4692,#takeoffyourmask humans need smiles https://t.co/5OT30w7bjS,-1
4693,"@RoxanneLJames @AI_Clayton I’m in Spain as well! We are sitting on the beach, basking in the sun, getting our vit D #TakeOffYourMask",-1
4694,I am optimistic this morning.The MSM unbelievably reporting on resistance to CV passports from MPs.Lets hope this g… https://t.co/b2lUKTAW1j,-1
4695,"Wear a Mask. Save a life 🙏🏻

The third wave of Covid-19 in Pakistan has rung alarm bells as it is proving to be mor… https://t.co/glU3hCHazh",-1
4696,Florida is free why are we still being restricted in the UK wake up Sheeple out there people are free… https://t.co/nS496PKN9Z,-1
4697,"Corona Virus 🦠 Vaccinations Time Old Women 💉💉😂 #Shorts

 https://t.co/fyjVNqw4SL via 

@YouTube @narendramodi @WHO… https://t.co/8lqc6yxrSF",-1
4698,"👏👏👏👏👏👏
Brilliant to see politicians across the board coming together to protect basic freedoms. 

#CovidVaccine… https://t.co/xmH9i2x2zr",-1
4699,"@DivocSuriv Do not pay council tax!

They are all corporations and have no legal basis to charge tax.

#TakeOffYourMask 

#JUSTSAYNO",-1
4700,Ireland listen! @MichealMartinTD @NormaFoleyTD1 @Education_Ire please don’t destroy our economy and education syste… https://t.co/FLQWDfWetq,-1
4701,"@BillyFi74637425 @ArmyofShadows2 British with backbone are sadly very rare.

#JUSTSAYNO

#TakeOffYourMask",-1
4702,My dream of getting the hell out and on the road in my motorhome took a step closer just contracts to sign then fou… https://t.co/owwhH8FTSB,-1
4703,A tsunami of death and destruction is on its way and too many are still ignorantly blind to it because they’re too… https://t.co/L4VxueStPf,-1
4704,"This seems like good advice.

#COVID19 #coronavirus #EnoughIsEnough #TakeOffYourMask https://t.co/DzGhcfXbQo",-1
4705,"Can we all do this everyday please.

#COVID19 #EnoughIsEnough #coronavirus #TakeOffYourMask https://t.co/c5aJuFbXoA",-1
4706,"Its been over (if it was ever anything other than #RebrandedFlu) for weeks, months, ramped up numbers from a flawed… https://t.co/gF3v9r8NAu",-1
4707,@cliff_grieve @tonx10 @BorisJohnson They work as far as he's concerned - half the population still think we're in t… https://t.co/QRA6MYT9vd,-1
4708,"Signed and shared. Flu is more dangerous to children than covid, FACT! Facial expression aid children's learning, F… https://t.co/ARevehCeQC",-1
4709,"@surreylive I want a normal life so I now get tested twice a week but am ridiculed for not wearing a mask now, when… https://t.co/Rpm6dqAUyr",-1
4710,I remember being labelled a conspiracy theorist last year when I mentioned #Covid19UK passports were the end game.… https://t.co/bKAgabNV8o,-1
4711,"Morning guys and girlies 🙂🙂🙂

#BorisTheLiar 
#TakeOffYourMask",-1
4712,"Texas Covid deaths hit a 9 month low today. 
Where are the folks that were crying about everyone was gonna die if w… https://t.co/9aE5hhAANl",-1
4713,"Children should not be wearing face masks in class. #TakeOffYourMask 

Petition: Ban the use of face masks in schoo… https://t.co/yN1lxerU2V",-1
4714,They said my original petition was false after fact checking. So I amended it to include the evidence disproving th… https://t.co/z1w313826P,-1
4715,That's the spirit girl #TakeOffYourMask https://t.co/Ko8sDU4EqA,-1
4716,The petition to ban face masks in schools is steadily growing but please keep sharing. Thanks for your support!… https://t.co/9doEPZqqt8,-1
4717,"#TakeOffYourMask     Let’s face it, with so much information out here, why would anyone continue with this charade?",-1
4718,"Still think it's about the virus?? It's never been about the virus. It's about controlling you!
#COVID19… https://t.co/mMECKt4Z9P",-1
4719,Covid is just about as deadly as seasonal flu if you're over 70.  And about 2-3 X as deadly as the flu if you're ov… https://t.co/GIWz7IjJwF,-1
4720,"Immune Defence
Immune Defence is multi-store with a range of 100% natural supplements aimed to support immune healt… https://t.co/gtv81fTCno",-1
4721,"@fordnation @celliottability If I was as bad at my job as you are as yours, I'd be fired... within minutes.
#TakeOffYourMask 
#defytyrants",-1
4722,Guess what? I haven’t worn a mask in 8 days anywhere I’ve gone AND NO ONE GAF ABOUT #Loucago “Justice” bs outside o… https://t.co/lssYC8lUSB,-1
4723,Interesting 🤔 item on @BBCBreakfast regarding face masks and shoplifting/theft. Maybe the subtext is changing to ge… https://t.co/GmdECbMbsJ,-1
4724,"#BREAKING Repent! 😵🗿
#satanshoes &amp; #TakeOffYourMask are trending, a sure sign that the end is near🤔🤯
When asked why… https://t.co/xKpOq28HwI",-1
4725,@Conservatives @UKLabour @ElliotColburn Are you really going to carry on forcing people to take bloody covid vaccin… https://t.co/4R4zWFVsCI,-1
4726,"FYI. People or law enforcement can’t make you wear a piece of “clothing”   
You HAVE a CHOICE. 
#TakeOffYourMask #libertarian",-1
4727,Stay foolish #TakeOffYourMask ? That’s the joke? #DragRace Chicago’s Finest Filmmaker! https://t.co/eTbddgcgwy,-1
4728,"Three reasons why I do not wear a mask:

Life, Liberty, and the Pursuit of Happiness. 

#Freedom #TakeOffYourMask",-1
4729,A Conservative friend of mine on Facebook has been against mask mandates and covid from day one. Today she’s lying… https://t.co/AvdFuxut1c,-1
4730,Now we have to keep the Vaccine Card safe? Does it need to wear 2 masks??? This is getting so DUⓂ️🅱️… https://t.co/RuITCS74Fi,-1
4731,Spot on.  “The Four Pillars of the Branch Covidian Faith”.  https://t.co/V2tOFCG5ns #covid19 #COVIDIOTS #TakeOffYourMask #coronavirus,-1
4732,@TheFreds where are you? I want to come visit! I live in CA and it’s horrible here for me with the mask mandate. Mu… https://t.co/nuRxxXb6Sr,-1
4733,Citizens of Ontario are tired of being punished for government ineptitude in our health care system.… https://t.co/HEKkCLi6Dd,-1
4734,"@JustinTrudeau @fordnation @epdevilla More therapeutics while still giving Canadians Freedom, a God given right and… https://t.co/ZOH0Tf4Vee",-1
4735,“If you go swimming in the sea you should be wearing a mask”!!!!  Just when you think you’ve heard it all!!… https://t.co/dB7H05eX8N,-1
4736,"And if you ate up all the load of CROCK I just tweeted 'bout me getting the fuckin' 💉, I got 3 words for ya: 
APRIL… https://t.co/Uq1bF0YSi5",-1
4737,"@Flo_2021 They don’t need to do PCR tests, they just falsify the numbers.. 

Read #HowToLieWithStatistics 

#JUSTSAYNO #TakeOffYourMask",-1
4738,@coopcrismom @KnoxCoHealthTN @GlennJacobsTN @GovBillLee @TrackingCovid Time for the Big Red Machine to… https://t.co/oZ2f5AiK5j,-1
4739,All you blue badge mask wearing tossers are enabling this kind of nonsense.  Wankers.  #TakeOffYourMask https://t.co/ZoQ91FNxAY,-1
4740,How stupid do you have to be? all of you #COVIDIOTS out there #Covid_19 #Corona #lockdown2021 #EndTheLockdowns… https://t.co/f3CF052V7v,-1
4741,"Making men less masculine fixes Covid 🤔
We see right through you're bullshit 👀 
#plandemic #TakeOffYourMask #WakeUp https://t.co/9rdXcezkdA",-1
4742,"put this out there in case anyone else finds it hard too. I admire all who fight so valiantly, so eloquently! Hopef… https://t.co/1Xe73hUjPd",-1
4743,Amazing thing about Twitter is that someone further along in the game who’s work you admire could be reading your w… https://t.co/PQUJMJUwIf,-1
4744,"This.  👇👇👇

#COVID19 
#TakeOffYourMask https://t.co/UnZ33rDHma",-1
4745,"@opinionatedmum1 Long covid.......everyone is suffering, the illusion has went on to long #TakeOffYourMask",-1
4746,I was hoping this was all an April Fools joke....#Bidensucks #TakeOffYourMask #BidenBorderCrisis,-1
4747,First time tomorrow I’ll get to workout in the gym 💪 mask less! #TakeOffYourMask #Wisconsin #COVID19 https://t.co/jd3T4tyyS0,-1
4748,"April smells like fresh starts, positivity and the road to financial freedom ✈️ #Banksy #Freedom #TakeOffYourMask #manifesting",-1
4749,"At park yesterday.. They were the only ones wearing a mask. In the store if you’re afraid okay I get it, but outsid… https://t.co/8ovWOui7o6",-1
4750,We need to protect our children’s health no matter how big and powerful the monster is @Education_Ire… https://t.co/aNe2z0J0gG,-1
4751,"Rather than people seeing their loved ones, kids activities or going to the gym, the government wants us to sit at… https://t.co/FoXdOQUIe4",-1
4752,"It’s a war going on outside we ain’t safe from 
#Warzone #cod #TakeOffYourMask #MaskUp #WearAMask https://t.co/nmBSyzb4BQ",-1
4753,"@Natashadsays @LordBrexit Hee hee, me too, you're right. They must think, god wish I could do that, well, you can..… https://t.co/IdAeh7ygZZ",-1
4754,"#DrWen said the quiet part so loud even #FredoCuomo looked shocked she did...

All states: F this woman and open 10… https://t.co/6oyIgSOsOJ",-1
4755,What the hell is this..listen to her words! It is frightening what they are trying to do there and all over the wor… https://t.co/iVLqpsA3Cn,-1
4756,"It's a scientific fact... The more American flags you have on your mask, the harder it is to pull it over your nose… https://t.co/bcmTmzn4le",-1
4757,"I think @DrLeanaWen must have thought she was in a meeting - not broadcasting to the world!! 🤣🤣

A very ""narrow win… https://t.co/uqIROThy7F",-1
4758,"Petition: Ban the use of face masks in schools https://t.co/gBKmYysLON

#NoMasksInClass 
#TakeOffYourMask",-1
4759,"@JustinTrudeau @fordnation @epdevilla You have to think out of the box, like a true leader would, to defeat the vir… https://t.co/8RKDJOctk5",-1
4760,"Look at this 👇Not a single mask in that room, and they're all total strangers to each other! #DoubleStandards… https://t.co/S3Xzl6eZbW",-1
4761,@FatEmperor Make sure this video doesn’t vanish. The 🥕 &amp; 💉 story. #TakeOffYourMask,-1
4762,How come Matt Hancock appears on ITV regional news and says he’s going to visit friends in #suffolk a two an a half… https://t.co/xJ10j1UedC,-1
4763,@00RedBoar @FatEmperor @IrexitFreedom @fionamflanagan1 @TraceyOMahony81 @BenGilroy11 @DFallamhain @FreedomPundit1… https://t.co/9bk94Iw4oT,-1
4764,"I do not think people realise how serious this is.        #EnoughIsEnough #TakeOffYourMask 
#WeWillNotComply… https://t.co/D7lfMvGafW",-1
4765,#TakeOffYourMask is trending. 👏🏼,-1
4766,"Covid is real. Lockdowns work. Masks work. Vaccines are safe and effective. Listen to @BillGates. 

April fools!… https://t.co/5GOJV1HuPV",-1
4767,In 10 days the mask mandate in #Utah will be lifted.  Not today. Not tomorrow. Not in 5 days.  In 10 days.  Because… https://t.co/gRtvkhEQxW,-1
4768,"@PhilHollowayEsq @naomirwolf Just a hunch...i am no medic, but maybe masks make jack shit difference .... 🤦‍♂️🤣...n… https://t.co/OBqpC1NVtm",-1
4769,"m o d e r n i t y 5 https://t.co/g5zI4huDGK via @YouTube 

#TakeOffYourMask 
#shallNOTbeinfringed… https://t.co/dGblup0CNN",-1
4770,@CatrionaReid5 What a beautiful sight (aside from the litter) #endlockdowns #EndTheLockdown #LockdownIreland #TakeOffYourMask,-1
4771,@TomiLahren Children with masks are as stupid and damaging to stairwell being. It is like the early 60's when we ha… https://t.co/y8TBiMOyms,-1
4772,@shesmegg82 YES. The effeminacy of most men has been exposed by this cowering before a largely non-lethal (unless y… https://t.co/QR1J8BqFKP,-1
4773,"Shocker. Anyone who thinks (labored) breathing through bacteria-ladened, off-gassing, loose fitting, porous, not fi… https://t.co/dyOAzfob8R",-1
4774,@CatrionaReid5 Yeah let’s blow it up... amazing beautiful people enjoy the fresh open air.. #TakeOffYourMask #WakeUp,-1
4775,Louisiana Department of Motor Vehicles in Bossier City.... let’s try to make a big deal out of a man who has stitch… https://t.co/kScnoDBxkP,-1
4776,Delivered easter money envelopes to 2 of nephews today. Hugged and kissed them. Will be visiting the rest of my nie… https://t.co/92ovcI5aIh,-1
4777,@Of32460383Ofbn @JasWright6 Where is freedom? there are big line ups outside of each and every stores you can’t go… https://t.co/zZUUIH6fx0,-1
4778,@NHSNurse15 @JayneKi02782911 Its not unbelievable whatsoever this is normal. We need this on a regular basis #TakeOffYourMask,-1
4779,When fear lovers realise covid hasn’t killed their healthy asses one year on... #lowrisk #wiseup #openup… https://t.co/uz5FaaIVjJ,-1
4780,"Ivermectin saves lives!
#TakeOffYourMask

https://t.co/ef2Ijas1dx",-1
4781,"@Kyle230818 @CatrionaReid5 Are you claiming that some ""virus"" has ever been purified and proven to cause (by itself… https://t.co/eXHpvBX0JG",-1
4782,Tweet of the day. #No3rdLockdown #EndTheLockdown #TakeOffYourMask #JUSTSAYNO https://t.co/YXw6bp13jx,-1
4783,"@Jericouple20 @boatratbown @EndUKLockdown1 Wow, you honestly believe that, don't you. 🤦Go out and breathe some fres… https://t.co/7yjhDqbwju",-1
4784,Well done. Even had a global pandemic to have a mask to cover up the truth. #TakeOffYourMask #AprilFoolsDay https://t.co/t10lcF6x1A,-1
4785,"@Tuliodna Well then, seems like that non mask wearing, anti vaxxer, 'conspiracy theorist' friends of yours were rig… https://t.co/qgjSr0AC0C",-1
4786,@fordnation enjoy this term in office cause this is it buddy. I'd rather vote for the rhino party than an idiot tha… https://t.co/IKxcl2Qbl7,-1
4787,"Enjoy wearing a. Mask/plastic bag around your face that doubles as a petri dish 🤮🤢 #TakeOffYourMask

https://t.co/8wEs74GxGM",-1
4788,"I'm no fan of CBC but I have to agree, the real fear mongers are the people that profit from spreading misinformati… https://t.co/5Qt1TzQCFy",-1
4789,Good #TakeOffYourMask #JohnsonMustGo https://t.co/wVSwhqkjlP,-1
4790,@suntooz @fordnation If at first you don't succeed fail and fail again! #TakeOffYourMask,-1
4791,@FunTimeFred1 Because it's never ending and getting more and more ludicrous by the day #TakeOffYourMask,-1
4792,"Never bought or worn a mask &amp; never will....I don't want bacterial pneumonia or any other respiratory problems, tha… https://t.co/xIC7vi2mR9",-1
4793,"Well Well. MSM reporting on the negative side effects of mask wearing. Finnally !!!

#TakeOffYourMask 

Scientists… https://t.co/dZIKBF6Xkm",-1
4794,"They said things will go back to normal and the Sheep believed it , yet , the tin foil hat brigade said it won’t! W… https://t.co/0q769RnTyD",-1
4795,"So now your beloved mainstream media is telling you masks are rubbish do you believe it? #TakeOffYourMask 
https://t.co/vYLdZg3sER",-1
4796,I want paracetamol vaccines please @BorisJohnson because I know they don’t stop other people getting headaches but… https://t.co/4lbHP1muhj,-1
4797,Face mask warning as scientists find dangerous chemical exposure in some coverings https://t.co/2H5VWqi6uQ people h… https://t.co/1iDcjIJfRS,-1
4798,@janekin24 It ends when we decide it’s over. There are more of us than police. There are more of us than politician… https://t.co/hCkWFKtlbN,-1
