,tweet,attitude
249,"BURE News: Vaccines and Why Religion Should Be Taxed Out of Existence!: https://t.co/GRNxDxnJUm

#Covid19 #Halal… https://t.co/UC71KnMI9V",-1
250,"Know Your Rights
#COVID19 #coronavirus #COVIDHOAX  #pandemic  #vaccines #antivaxxers  #discrimination #freedom… https://t.co/qQI0lG3rG8",-1
251,New York state reported 63 COVID-19 deaths yesterday. Whatever happened to the @nytimes reporting on who those peop… https://t.co/igFMe0ibbi,-1
252,"Even if the anecdote is true, it says more about the lunacy of his followers and friends than it does about science… https://t.co/A1XJ9klh39",-1
253,"#Antivaxxers, prepare to be held #accountable. 🤨✅📑🔍

""Human rights tribunal puts #antimaskers on notice, saying com… https://t.co/1hB5zg7wip",-1
254,@kidoctr BIG difference between vaccine hesitant folk and ardent #antivaxxers. Best not to waste your breath on the… https://t.co/8mjDd9UWCb,-1
255,"If #antivaxxers refuse to vaccinate, then a #vaccinepassport' is the only solution https://t.co/BCcnXGFf20",-1
256,"I'm not having that AstraZeneca jab.
A bloke I know had it and got eaten by a lion the next day.
Too risky.
#AstraZenaca  #antivaxxers",-1
257,I have noticed  a theme with all the #antivaxxers I know. I wonder if it's the same for everyone else.,-1
258,@mikemayer22 His employers should mandate otherwise . Very disappointed at JD given realities illustrated by Nationals #Mets #antivaxxers,-1
259,@JuddCadet Never argue with a flat #earther or anti #vaxxer  #FlatEarth #antivaxxers #AntiVaccine,-1
260,@washingtonpost Don't be #antivaxxers. Be part of the #publichealth solution of gaining #HerdImmunity. Let's fight this together.,-1
261,@GasmaNZ @DJignyte I've used choke statistics on #antivaxxers in the past!,-1
262,"2 of sev. takeaways:
1) It goes against the mindset, but science fighting #antivaxxers w/normal sci tools is like b… https://t.co/SOp65j04AN",-1
263,@Mwforhr @alumilynn @cappsie Oh don’t be!  I don’t mind being patient and poking the bear just to demonstrate that… https://t.co/8axycqduE8,-1
264,@mcfunny @Aragon_44 @FormerAntivax @Khanspunishment @Death_is_final @TeddyFreddy11 @Double_D_RN @KatLaRue7 @doritmi… https://t.co/Y6gKdXKubO,-1
265,"Its shitty people like this, why were are all locked down again. This particular shitty is OBSESSED WITH ME. SHE LO… https://t.co/4PTKemIUvw",-1
266,"#Covidiots ALERT: BC #HumanRights Tribunal Puts #antiMaskers on notice, saying Complaints require Proof of Disabili… https://t.co/Qvv6j11SFh",-1
267,"Why are so so many people in the UK susceptible to lies and conspiracy theories?

#antivaxxers #COVIDIOTS #Brexit… https://t.co/O0uUUTORvb",-1
268,#antivaxxers #republicans #trump #Conservatives #TrumpSupporter YOU ARE ALL #DumbAsFuck https://t.co/TcvNDCYAdk,-1
269,"@KimpsonForSC Why are we catering to #maskholes and #antivaxxers? 
https://t.co/dBviSkawn0",-1
270,"Getting vaccine shot round 1 tomorrow, do you think I give a damn what the #antivaxxers have to say? https://t.co/UrqmWmYRJt",-1
271,@Tim_Tweeted Let's do yhe same to #antivaxxers,-1
272,"@MarkRap40434853 @cappsie Cringe-worthy for sure.  Right up there, in my book, with #antivaxxers who try to “cure”… https://t.co/8pODJdEdjR",-1
273,#WeThePeople are #SuperSpreaders #AntiVaxxers #AnitMaskers and every negative term that the #FakeNews can create si… https://t.co/lFbJRRuQOf,-1
274,"@JeffreyLuscombe @ballantyneart We should demand for any American coming into Canada! Ok, just to pissoff… https://t.co/5E4EKKwktO",-1
275,"Basically homeopathy sucks.
#homeopathy #homeopaths 

Like #antivaxxers they lie, cheat, grift and do no good. https://t.co/4l02XXGtNS",-1
276,I stood up to #antivaxxers. There’s a lesson in what happened next #Covid19 #Ontario https://t.co/pYrAIPA3KF via @torontostar,-1
277,"@williamlegate Still trying to figure out how to hack my husband's #Pfizer chip, so I never have to do any house cl… https://t.co/S00ClxtzJx",-1
278,They obviously think it’s a contest. A cartoon by Rex A. Jones.#COVID19 #Michigan #coronavirus #antimaskers… https://t.co/06oL2Pr9WG,-1
279,"What #Ohio #antivaxxers really want is a safe Ohio, but they don’t want to do any of the work to get there. They wa… https://t.co/mgPtFG607a",-1
280,I’m so down to take a plane ride with all these #AntiVaxxers and #antimaskers and just start lighting up cigarettes… https://t.co/CoFEWTsAQj,-1
281,Support #NudityNotNazis -the meme highlighting #facebook #instagram #youtube #twitter etc happily platform for… https://t.co/mJ5UmP0VzI,-1
282,#Antimaskers and #antivaxxers: We all know your problems go much deeper than being afraid of a piece of cloth. So y… https://t.co/AU4P7X65WL,-1
283,"@TarynLuna @DrPanMD Thanks to Pan, severe eczema and other skin reactions no longer count as medical exemptions. Pa… https://t.co/CbJCMhk70r",-1
284,"~On TV Right Now💉🌀🍑🔥♰🐨～
#コズミックフロント #科学
#反専門家集団🌏🌎🌍
#デマ輸出🌨🚘❄🌪☔
#反科学🗾#分断📺3.11～💉
#AntiVaxxers=#反ワクチン
#Climate DENIERS💉🌀… https://t.co/01YIqBUs3Y",-1
285,#Serbia the favourite #playground of #UN and the elite #warmongers is currently arresting any person publicly speak… https://t.co/sSIZNfruih,-1
286,"@BCOOL333 Yes. As a temporary measure, to allow more freedom to move around. Apparently, it’s the #Antivaxxers who… https://t.co/vcgMAKjmGz",-1
287,#Antivaxxers &amp; #COVID19 vaccine fear mongers hiding behind #vaccine #passports somehow violating their rights &amp; pri… https://t.co/epIKmAH0Td,-1
288,#antivaxxers gonna #antivax Like throwing oil on a fire: There’s nothing new about virulent anti-vaxxers https://t.co/v5FZu3DD9A,-1
289,"Yes.@JacktheInsider; the absurdity of #antivaxxers = they take paracetamol (causes liver failure),aspirin (haemorrh… https://t.co/CHp0YdGbWA",-1
290,@MysterySolvent It must be equitable. I suspect we're heading in that direction globally no matter what. I prefer a… https://t.co/cWnBaSLwER,-1
291,@author_jmc @AstroKatie Shhh...they’ll hear you! The people who oppose the idea of vaccine passports are either… https://t.co/cPcot8C737,-1
292,It's mind-blowing that we're STILL telling people to #WearAmask and #ListenToExperts a YEAR into a global #pandemic… https://t.co/4Gg4MaVo6q,-1
293,@staceypascal2 #antivaxxers don’t believe vaccines are safe/effective and perpetuate vaccine misinformation.  Or ar… https://t.co/LdjdvH9zCr,-1
294,"Pro tip to #antivaxxers:  If you can’t even formulate a coherent question, please don’t bother. https://t.co/BKvHLLGce9",-1
0,"#COVID19 &amp; #risk

#vaccination v #AntiVaccine 

Low chance Potential blood clot caused organ shutdown v higher chan… https://t.co/OyoWlHxkRC",-1
1,There has been a sea change over the past century in how evangelical Christians view science which is rooted largel… https://t.co/B7hWAiwCsf,-1
2,"My husband is fully vaccinated &amp; my parents got their first shot yesterday 💉 I’m still holding off for now, but I a… https://t.co/We406vwuKY",-1
3,"That’s who these people who are #antimask #antilockdown #antivaccine are.
They are by turns #evil #selfish and… https://t.co/8HlBA4pEOf",-1
4,@aubrey_huff My bestfriend saw u at Skulls .. he's on vacation with his wife .. he offered to buy u a drink 🍸 .. ke… https://t.co/G6xi03FZjk,-1
5,me and my pal at the sunday service #antivaccine #antimask #trump2025 #antidre4m #iowaminister https://t.co/JAl8a25t99,-1
6,Listen to our latest podcast to find out about the Disinformation Dozen anti-vaxxers that are behind the majority o… https://t.co/FLnNbAtkwA,-1
7,This is a major news and a critical information. Given that this is the only #COVID19 #COVID19Vaccines available in… https://t.co/WVENmOjmh0,-1
8,"@KerriSullins @CCDHate @instagram @Facebook Using a global tragedy like a pandemic to emotionally abuse, control, a… https://t.co/GovXPnzNov",-1
9,For those of you that refuse to be vaccinated because you don't trust science &amp; fully refuse to protect you &amp; your… https://t.co/PZa6x35l2n,-1
10,"‘Would you rather’
Get Gates chip or wear mask forever?
Pay for ICU or get free vaccine?
Have Mark of the Beast or… https://t.co/BLA6eW8Abn",-1
11,#AntiVaccine  I tried to do my part but I’m not getting the second dose. Only way I’ll take the second dose is if I… https://t.co/uAw0zcufS0,-1
12,"I'll miss those anti vaccine maga morons when they die from covid.  Of course I'm joking, I won't miss them.
#AntiVaccine #MagaCult",-1
13,Oooops.... #antivaccine #tennis players... 😦 https://t.co/U6uJJsi0jv,-1
14,"So seems like the #AntiVaccine brigade (who may well be #AntiMask too) just want a ""normal life"". 
But when organis… https://t.co/X4HbrUxMkm",-1
15,"#AntiVaccine
If you think that vaccination is dangerous, then you haven't met my wife https://t.co/U9BGNbiLVB",-1
16,Hi all! I’m new here But my dad is sick with #COVID19 and might get the vaccine...😅😬 Do any of you have advice on h… https://t.co/1h3U3qsqe5,-1
17,"Post hoc, ergo propter hoc. The #Logical #Fallacy Behind #AntiVaccine Claims. https://t.co/j1u2zZtgos #antivaxxers… https://t.co/17Tk9NvMRS",-1
18,Who would have thought power of knowledge and  would make people more dumb #antivaccine,-1
19,"Most #COVID19 #AntiVaccine folks are rightists who are used to denying services to others, so being denied services… https://t.co/jvXNGUrlAQ",-1
20,"@Matty_P12 Seems completely illogical &amp; offensive. The Science says vaccines make us capable to combat illness, not… https://t.co/UDXT8ZYQQK",-1
21,"@Foro_TV And all healthy people should follow this example. 😎 👍

#AntiVaccine #NoVaccinePassports #NoVaccinePassportsAnywhere #antivacunas",-1
22,"Vaccine passports 🤔 @BorisJohnson 
 I knew they would force us take #vaccine 💉 

#AntiVaccine",-1
23,"#Antivaccine parents are often white,college-educated, ‘Whole Foods moms’ https://t.co/cnbkueDDpY via… https://t.co/qWcwkWeOpr",-1
24,"* #VIDEOofThDay-- #AntiVaccine , #AntiVaxxers, #VaccineHesitance ppl with #Coronavirus #Covid19 #VACCINATION,… https://t.co/74GQntq2Fp",-1
25,Mine is unreadable too #AntiVaccine https://t.co/YZsl6qdVNm,-1
26,@eventbrite Why are you allowing extremely dangerous #AntiVaccine misinformation promoting events to be ticketed th… https://t.co/Cenmg5JRod,-1
27,"@SawbonesHex Because they hate vaccines?

They’re #AntiVaccine ; they’re against #vaccines ...

They think it infri… https://t.co/C6PKQKtAfp",-1
28,"@GovRonDeSantis You don’t really have to worry about creating ""different classes"" of people based on whether they h… https://t.co/9CPW3A3AFU",-1
29,Pay $623 to become even more #stupid at this Anti-COVID-Vax boot camp. #AntiVaccine  #GetTheVaccine #vaccinated  https://t.co/GQeafK8oQz,-1
30,I am not #AntiVaccine. All I am asking is that I have the choice to wait until longer term data on safety and effic… https://t.co/aDgHyQYxzB,-1
31,Antivaxers really piss me off. If your going to be that way go isolate yourself and live away from everyone and eve… https://t.co/u8Diln70Am,-1
32,The women fighting South Africa's 'infodemic' #antivaccine  https://t.co/oZWf97s3W6,-1
33,Just listen to Krispy Kreme everyone...They know what’s best for you. Read the sign. So don’t be responsible as the… https://t.co/n6ylWpliit,-1
34,"@Mutabaruka_Ja So are you in support of the experimental COVID vaccine?, or not, important that you speak clearly a… https://t.co/HbR0ljVEUA",-1
35,"#AntiVaccine #antimask Republicans are willing to put their #children and your's at risk to own the libs: ""4 Parent… https://t.co/4WPypaywzf",-1
36,The Logical Fallacy Behind #AntiVaccine Claims. This fallacious reasoning is the at the root of untold numbers of e… https://t.co/09oW7Etuc9,-1
37,"One way or another, people who are vaccinated will have more privilege, and not just for having less skin pigment.… https://t.co/dZPbiqkMM6",-1
38,@Andreyia4 Yea with my people y’all being led astray the most high coming back #AntiVaccine,-1
39,Propaganda and fear a mf revelations 13:17 #AntiVaccine,-1
40,Revelations 13:17 #AntiVaccine,-1
41,"Soon we may need to show digital proof of #vaccination to go out for dinner, but we will need to deal with the trus… https://t.co/v3ysbfbdLd",-1
42,"OMG what is wrong with some of these women? And bet, the majority of these women indulging in this practice are… https://t.co/wMv3P2Vhv0",-1
43,"#FarRight Activists Peddle #AntiVaccine Disinformation, Target Proposed #COVID19 Vaccine Passport | Right Wing Watch https://t.co/5AXaugJuyI",-1
44,"#AntiVaccine  #vaccine 
Sh*t's getting serious https://t.co/aXrGK45OdW",-1
45,"You pay $20 to see a movie about the belief that you get superpowers when you are bitten by a spider, but it is imp… https://t.co/KbjrDSGAUw",-1
46,@JuddCadet Never argue with a flat #earther or anti #vaxxer  #FlatEarth #antivaxxers #AntiVaccine,-1
47,Come to think of it I had a UTI when I got the first dose too. Why is no one discussing this crazy side effect of t… https://t.co/V2rrY9ZfQ1,-1
48,"The #vaccine #misinformation battle raging https://t.co/UgHnDHoGoq
Vía @BBCtrending @bbcworldservice
#France is one… https://t.co/unJV6xIW88",-1
49,"Fixed it.
#AntiVaccine ppl pretend to be victims of science. So the Vaxxers, once again, have to remind them why… https://t.co/XsonOyLyG3",-1
50,"Saying ""I'm not anti-vax but...."" is the new ""I'm not racist but...."" #provemewrong #antivax #AntiVaccine #darwinaward #naturalselection",-1
51,@meganranney Too bad the @CDCgov  #USA never got serious about #ContactTracing. A non-seasonal virus which keeps ta… https://t.co/W6bhQ7GN0V,-1
52,"#VaccinePassports seem like a good idd.
Obviously they can't be introduced before all ages have access to… https://t.co/vDAxHJFnN7",-1
53,"#Poll #NWO #VaccineDangers #VaccineSafety #AntiVaccine 

...are masks effective at lowering your risk of getting infected with #COVID19?",-1
54,"#Poll #NWO #COVID19 #VaccineDangers #VaccineSafety #AntiVaccine #FourthReich #NAZIS #NAZI 

...is the COVID-19 viru… https://t.co/zqR198G3pW",-1
55,"#Poll #NWO #COVID19 #VaccineDangers #VaccineSafety #AntiVaccine 

...are the COVID-19 ""vaccines"" DANGEROUS?

...are… https://t.co/55ZOivBtSt",-1
56,"If you're #AntiVaccine at this stage you are anti evidence. That's on you, but dont spout your bias as if its any kind of truth",-1
57,"I’m not #antivacc but I am anti blood clots, anti arthralgia and generally anti side effect. I hope that’s ok 👀… https://t.co/SmAg15JBc4",-1
58,Beware of freaks like this! #AntiVaccine #COVIDIOT https://t.co/tda5a9asjG,-1
59,If #VaccinePassports are the only defence against #AntiVaccine idiots then bring em on #r4today https://t.co/9O1GsWQ9KZ,-1
60,"@shamichakrabar1 is encouraging #AntiVaccine idiots by rejecting #VaccinePassports 
Her argument that it’s ‘unBriti… https://t.co/tmkdurhBjc",-1
61,"#superstraightpride #Trump2024 #AntiVaccine 
shut up https://t.co/dWchd15fjP",-1
62,"Why do the #antivaccine people compare themselves to the victim's of the holocaust?

You are not a victim, nor are… https://t.co/7qAsqqDa9z",-1
63,God - I hate young mommies who think they’ve invented marriage and childhood.  Exhausting.  Btw- you didn’t. You al… https://t.co/kwSQRULq9O,-1
64,"Yesterday my cat died after my neighbours daughters boyfriend had a COVID vaccination jab.
She was fine before that… https://t.co/I0ZpzjAbrm",-1
65,"""#MarkZuckerberg wanted to make #Facebook and #Instagram a reliable source of news about the pandemic. Instead he’s… https://t.co/BkQ0A7lhhy",-1
66,"If you get the vaccine you can still catch and spread #COVID19. 

But if someone from the #AntiVaccine community do… https://t.co/wDQkNXwQRR",-1
67,My gosh! a 3rd #COVID #lockdown! People please #StayHomeStaySafe. #COVID19 isn't done with us yet and the #vaccines… https://t.co/bXTyWd13P5,-1
68,@bloodred1892 @DrTomFrieden It's a pity the #AntiVaccine #COVIDIOTS won't just disappear,-1
69,"The number of vaccine-hesitant black people in the UK has halved, but 22% are still reluctant to take the jab… https://t.co/RT3JqDG8Lk",-1
70,"THiS
#AntiVaccine 😈 trolls who appear on #FoxNews over and over https://t.co/3Z7WGjMHfu",-1
71,Unless the joke is so good it gets the #AntiVaccine groups to see the errors of their ways. #AprilFoolsDay… https://t.co/OIFS21R4yX,-1
72,"Had my first dose of the #AstraZeneca vaccine yesterday. It’s been 24 hours, no side effects yet. Tells me everyone… https://t.co/eFykoMoUfc",-1
73,#NSTnation  Action could be taken under the existing law against those caught doing so. Those found guilty could be… https://t.co/AUxWgnJg3d,-1
74,"@petee224 #AntiMask
#AntiVaccine 
#AntiHealthcare
#AntiFinancialRelief 

ProWhiteRichGuys
ProWhiteDumbGuys 
Proinsu… https://t.co/A7D3CdaGFX",-1
0,"I love #antivaxxer Facebook posts, can never tell if the responses are serious or not",-1
1,"If you’re both an #antivaxxer and a #lover of #travel ——- good luck with going anywhere.

https://t.co/svvYSJ2kDD",-1
2,@lustylowe tracking me even tho i’ve got a phone no vaccine for me!! #antivaxxer,-1
3,"PSA: some aggressive #antimaskers #antivaxxer at High Park entrance from Bloor. 
#Toronto https://t.co/aoOPrwIE0K",-1
4,There has been a sea change over the past century in how evangelical Christians view science which is rooted largel… https://t.co/B7hWAiwCsf,-1
5,"Aisling O'Loughlin, do us a favour. Stay in France and don't come back. Ok Hun?  
#antivaxxer #VaccinesSaveLives https://t.co/gwEyTZKkbH",-1
6,"If you’re having a convo with an #antivaxxer, you’ll definitely want to read this and follow the link to the report… https://t.co/Hy9FrENdSR",-1
7,"Just because we don't want to take this vaccine, doesn't mean we are against 'all' vaccines. 
#antivaxxer   MY… https://t.co/wWKB71YnMV",-1
8,"I’m not getting #COVIDVaccination at all.

I’m not an #antivaxxer I have all of my #vaccine.

If you hate me, or th… https://t.co/E58Zb1j7Tk",-1
9,"Am I an #antivaxxer. Nope.
Do I trust the #NHS. Yes.
Do I trust #Boris and chums?  NO WAY!  Just as far as I could throw them !
#WATO",-1
10,Again for those of you in the back. Saying I am unsure of the #CovidVaccine does not mean I am an  #antivaxxer. Wha… https://t.co/acZWzXFHd6,-1
11,Incredible ... imagine caring about the crackpot opinions of these two total imbeciles. How good is SkyNews?!?… https://t.co/fF9G22nTKU,-1
12,@Mikenike13590 Oh STFU. #antivaxxer #propaganda #bioterrorist,-1
13,".@ScottMorrisonMP I dislike you less today for this. As a 40+ woman with “female issues” &amp; allergies, I almost beca… https://t.co/TWZBV2FOuI",-1
14,@AnthonyDiComo He needs the COVID vaccine.  #antivaxxer,-1
15,#antivaxxer boomers should be put on the front lines.,-1
16,They used #COVID19 to shutdown #smallbusiness because they didn’t have the infrastructure to scan #CovidPassport &amp;… https://t.co/wmoY3sa47Q,-1
17,@KitIsTheAwesome @johnlittle Is everyone asked to take the pill? Women are always screened. I’m not an #antivaxxer… https://t.co/8ASgxtANak,-1
18,The Government would do better to look at the 'impact of lockdown' on the adults' 'discipline and order'. We've see… https://t.co/dEH4hm4Zbu,-1
19,I'm not an #antivaxxer but I do have a problem with a drug that I'll be forced to have injected into my body for my… https://t.co/KRY5gem1bj,-1
20,"We found video of him.
https://t.co/cAvHwqDN0p

#tinhornflats #tinhornflatsburbank #covid_19 #coronavirus #covid19… https://t.co/JuwV4yj4zw",-1
21,"@naomirwolf Unless you are allergic or have reactions to the vaccines, why should anyone refuse a vaccine? Don't sp… https://t.co/lmqxz1vl5y",-1
22,#Antivaxxer rages at #vaccinepassports but can't explain why he wears clothes or follows speed limit https://t.co/ucX52oP4uF,-1
23,The desperate attempts of the Great Barrington clique to keep the level of scaremongering and disinformation at a c… https://t.co/ZJqmB1U7Rs,-1
24,@mmpadellan It’s only an issue if you’re a #antivaxxer🦠,-1
25,@VioletWidows @MasterBCW @blaz_man96 @DjuricTine @ginacarano it's sad they call people the n word but worship compa… https://t.co/t53dY9hiPE,-1
26,"“I won’t take the #vaccine, we are not guinea pigs.”

- Jean, #antivaxxer, chain smoker, chicken nugget addict, tak… https://t.co/ZD4EB3wrQg",-1
27,#AntiVaxxer means you know how to read the news. https://t.co/bLYGOg1uCH,-1
28,Ooopsies🦠🤭Should’ve listen to science and not the 🍊douche bag🤷‍♀️I’m sure he’s an #AntiVaxxer as well https://t.co/HgrfkMZxsq,-1
29,@avenaim I am now a vaccinated #antivaxxer @BillGates flows through my veins,-1
30,The federal government’s vaccine strategy always seemed like it was primarily designed to avoid criticism from anti… https://t.co/Eul2cNdXbE,-1
31,"@Matty_P12 Seems completely illogical &amp; offensive. The Science says vaccines make us capable to combat illness, not… https://t.co/UDXT8ZYQQK",-1
32,"Hey! you, abnormal-small minded #AntiVaxxer , where do you think your “old” NOMAL is coming from? Without vaccines… https://t.co/CzZD0Cm74s",-1
33,"When your #ex is an #AntiVaxxer and #COVIDー19 #conspiracytheory  follower, but you are not and you share kids. Anyo… https://t.co/FZ5ix2O6lG",-1
34,Hi everyone! I am currently writing a podcast segment about information regarding the COVID-19 vaccine. I am lookin… https://t.co/IkxXnIWg1D,-1
35,"Did anyone listen to @ScottMorrisonMP Easter message? Actually, did #ScottyFromHillsong listen to the electorate ov… https://t.co/AsgEZzQWai",-1
36,"Just crazy #Republicans doing crazy #AntiVaxxer shit: ""Carson City arrests: Woman allegedly threatens to shoot husb… https://t.co/Q0p2QtFqNI",-1
37,"#antivaxxer: some1 i love got [random event] some time after getting vaccined

Me: did you report it to the yellow… https://t.co/FJkHxkb5sX",-1
38,#antivaxxer are being vilified like #antitaxer see the pattern? Stop #antivaxxerhate stop #antimaskerhate,-1
39,"@bblock29 I know one #AntiVaxxer saying they're ""allergic,"" but it's not based on any facts. Delusional #FoxNews-bot. 🤖",-1
40,"#AntiLGBTQ #activists are now funding #votersuppression &amp; #antivaxxer #conspiracies

#Women #Transgender #LGBTQIA 

https://t.co/p9uBHoPOpI",-1
41,"Say it ain’t so, @mookiebetts! I gave up my lifelong @RedSox allegiance and became a @Dodgers fan because they trad… https://t.co/mnFuD9FU5x",-1
42,"What does a #toddler, #mountainlion, &amp; an #AntiVaxxer have in common? 😆 #Facts #VaccinesSaveLives #GetVaccinated… https://t.co/PLRKERbw7N",-1
43,"I’m not an #AntiVaxxer but @nbcsnl, #DanielKaluuya, @KenanThompson - you ought not mock #BlackPeople who are weary… https://t.co/1FQBEG8KBa",-1
44,@RuinOfTerror @HausofHilton I got the concept of those but for these #AntiVaxxer for them to use the actual spellin… https://t.co/oEg6iRzsbH,-1
45,@GeraldoRivera Vaccine cards have been around since 1933. Many countries require proof of vaccines and many doctors… https://t.co/saKpDeqDIa,-1
46,"So sick &amp; tired of all the #MAGA #AntiVaxxer 
The ignorance on display is palpable.",-1
47,We are globally relevant we have #antivaxxer folks &amp; #COVIDIOTS too yaaay https://t.co/tYHcZ0ImM0,-1
48,"Wrong!
#Publix donated $300K to Former Guy's #January6th #Insurrection and is just looking to profit from human suf… https://t.co/qIBEiw96va",-1
49,@derbyshire_live too many #antivaxxer that meaning about it. its simple. if you can get it vaccinate if you can but… https://t.co/eLPmVIYR9R,-1
50,"@HausofHilton I also do not understand they refuse to use the right spelling. I have been using Covid-19, Vaksin, V… https://t.co/EGzz5JV8Du",-1
51,"These are the Disinformation Dozen peeps in a nutshell... 
#science #health #medicine #vaccines #VaccinesSaveLives… https://t.co/pAqgeErZEW",-1
52,She told me that I should just sit down as I am missing the whole forest because I am just watching a single tree.… https://t.co/oyMCbe1MBi,-1
53,It seems that I have lost a friend who is an anti-vaccine (but prefers to be called pro-choice) after I would say a… https://t.co/cSYFU0lr9A,-1
54,"my fire emblem lords/protags/anything goes ig tier list 

words of support only, no toxicity please, i love fire em… https://t.co/hFaXEGuTlS",-1
55,"@bblock29 Ok....this person has been here many years, so English is his second language. His girlfriend has two aut… https://t.co/IiR71bfn4S",-1
56,If it was available and safe would you choose COVID variolation over vaccination? Variolation being immunization vi… https://t.co/Aeqv4MkUjS,-1
57,@Timcast I like the idea of a vaccination passport... it keeps me safe and idiot #antivaxxer away.,-1
58,When@I see #antimask  and #AntiVaxxer  I think Joker was right https://t.co/xtJWLaA21G,-1
59,"#COVIDIOTS jumping into the vaccinated like.. 🤣

https://t.co/mP3EMScZFQ

#CovidPassport #COVID19 #COVID… https://t.co/xAu0vamKwD",-1
60,Now no one can accuse me of being a #COVIDIOT #antivaxxer or a Randy Hillier fan #AstraZeneca #onesmalljabforaman,-1
61,"@alumilynn @Dadliest_Dad @provaxtexan @Dadliest_Dad Yes, she definitely is. Prior history of vaccinations is irrele… https://t.co/YjNWMqQQgj",-1
62,"#antimask / #AntiVaxxer = fear and hopelessness

People doing their part during covid, following guidelines are not… https://t.co/0BKwXXNf0A",-1
63,"@NBCNews Meanwhile, she travelled to a Texas salon earlier to an #antivaxxer &amp; proclaimed it was unconstitutional t… https://t.co/37bMsQqCU3",-1
64,"Nah, I just like to point out when an #antivaxxer makes errors and demonstrates that they are unreliable for actual… https://t.co/2otBRx2KpX",-1
65,WHO HAS THIS VACCINATED ATTITUDE?  https://t.co/BKPyrRvCip 💪🏽🕺🏻🌞 #AstraZenaca #vaccinated #vaccine… https://t.co/41MucwX5xv,-1
66,"Standards of selfishness, using #vaccines as an example:

#Antivaxxer: its selfish of others to expect me to get a… https://t.co/sqrEocZY3E",-1
67,"This!!!!  this is what you are helping to perpetuate in the name of ""just asking questions"". A well-known tactic an… https://t.co/pd5AdyUxhD",-1
68,"@BadCOVID19Takes If we apply #OckhamsRazor, this says:

I’m an #AntiVaxxer!",-1
69,"Pro tip, stop trying to convince #AntiVaxxer’s to get the #covidvaccine, when you haven’t even got it to the 70% of… https://t.co/GmgwOSujpv",-1
70,Fuck man. Definitely not getting one now #AntiVaxxer https://t.co/yn1O3h63XD,-1
71,@alumilynn @janem1276 @cappsie Reminds me of the common #antivaxxer myth regarding formaldehyde and the misuse of t… https://t.co/xwheEYthdu,-1
72,@KennethWRoyce1 You’ve obviously not read Lynnlee’s escapades. She’s clearly an #antivaxxer. This was prior to any… https://t.co/YK6Aknm9c2,-1
73,"Yes, but #Antivaxxer lives don't mean crap to me. I drove 100 miles to get vaccinated the second I was eligible. Pe… https://t.co/OfRMV07vMD",-1
74,I use the term #antivaxxer only with those who say it's because of Bill Gates' #Illuminati #Nanobots &amp; Tracking Sof… https://t.co/3wa2yEPIZn,-1
75,@GovMurphy NJ should follow the NY model &amp; have a #CovidVaccinePassport. Peace of mind is priceless. As I return to… https://t.co/qnLV8TKnwm,-1
76,@PeterSchorschFL @Fla_Pol @GovRonDeSantis Did the source mention why he’s been pandering to #antivaxxer ‘s instead… https://t.co/6MxQMISSiD,-1
77,@presidentShazam Check it out President Shazam is a genuine #antivaxxer,-1
78,@alumilynn @KristineOsgood There’s nothing disrespectful regarding the term #antivaxxer. pointing out your deficien… https://t.co/DZqdO4Z9dK,-1
79,@KristineOsgood @alumilynn Yes we were discussing masks. Lynnlee is an #antivaxxer w a long history of getting that… https://t.co/GzoR1fgM5x,-1
80,This is going to be one of those days. I can just feel it. #antivaxxer trying to explain acid-base physiology. 😂😂 https://t.co/m4e7MHUPCm,-1
81,I’m not an #antivaxxer. I’m for #individualfreedoms &amp; #rights. I stand against #dictatorship #abuseofpower #lies… https://t.co/VLhhslqS16,-1
82,"The notion that #Farrakhan is some sort of leftist is beyond laughable. He’s also an #antivaxxer, so there’s that.",-1
83,"And, per others, the Nation of Islam is at the fringe of Islam.
But? Sharyl Attkisson is an #antivaxxer, a Benghazi… https://t.co/zTWFzczSL7",-1
84,@VanessaKW3 Definitely a big diff but engaging the ardent #antivaxxer &amp; demonstrating how uneducated/unreliable the… https://t.co/y1POJFlokZ,-1
85,Will those #vaccist people that are allowed to work in Israel support the #antivaxxer who can’t work becuase of the… https://t.co/rj1VlcxB8k,-1
86,@Mwforhr @alumilynn @cappsie Not just Lynnlee. Pretty much every #antivaxxer on the planet.,-1
87,"@Mwforhr @doritmi @alumilynn @cappsie Yes, #antivaxxer Play Book, page 6, section 18, paragraph 49.",-1
88,"#antivaxxer Play Book 
One of the funnier ones we’ve seen. Disagree?  Just tell the study author they don’t underst… https://t.co/BzNHud6Gq0",-1
89,"To all the wackadoodle #conspiracytheory nut jobs,who said “We will never come out of lockdown!” Well ....WE ARE CO… https://t.co/J0vJAqxcEd",-1
90,"@martini_wahine Looking like us so called #antivaxxer , slated for being cautious, have been right all alone.",-1
91,"'The Ferguson Report'
Every Saturday in FREE online newspaper @TheNewDailyAu 
Here's last week's edition:… https://t.co/rul6PoLRcr",-1
92,"I knew it.  The longer you engage an #antivaxxer, the more obvious it becomes that science (or human physiology) is… https://t.co/B9vSaSzovZ",-1
93,"I am sorry #antivaxxer people, I have misnamed you. I seek your forgiveness.

I understand that the correct term is… https://t.co/QmYKKqeUPT",-1
94,"Asking for #alberta can we take all them #antimasker #AntiVaxxer put them in a room, expose them to multiple cases… https://t.co/D28jQkj0a1",-1
